date,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_14,field_15,field_16,field_17,field_18,field_19,field_20,field_21,field_22,field_23,field_24,field_25,field_26,field_27,field_28,field_29
2026-12-30,70.49,9111,Category_E,PENDING,544.78,7952,Category_E,FAILED,939.72,7972,Category_A,FAILED,158.23,2458,Category_A,COMPLETED,656.69,9597,Category_A,ACTIVE,326.23,144,Category_D,COMPLETED,584.51,1860,Category_B,ACTIVE,408.66
2026-12-31,973.53,2080,Category_D,PENDING,475.2,8622,Category_B,COMPLETED,807.09,5830,Category_D,PENDING,957.97,5433,Category_B,FAILED,282.89,5359,Category_C,COMPLETED,430.1,1284,Category_D,ACTIVE,950.77,4726,Category_A,PENDING,42.61
2027-01-01,569.26,7833,Category_C,COMPLETED,895.1,5641,Category_D,FAILED,462.65,854,Category_D,FAILED,577.31,3059,Category_A,FAILED,915.64,2797,Category_A,ACTIVE,710.32,4775,Category_A,PENDING,56.06,4188,Category_C,ACTIVE,209.44
2027-01-02,793.94,3401,Category_E,COMPLETED,529.08,8312,Category_D,ACTIVE,455.63,9010,Category_A,COMPLETED,11.5,383,Category_A,ACTIVE,531.69,939,Category_D,ACTIVE,292.98,5164,Category_E,COMPLETED,721.47,3750,Category_C,COMPLETED,428.28
2027-01-03,473.2,490,Category_C,ACTIVE,771.39,8359,Category_C,ACTIVE,255.22,7939,Category_B,FAILED,593.37,8533,Category_B,PENDING,592.73,2761,Category_B,COMPLETED,307.56,455,Category_D,COMPLETED,970.96,708,Category_E,ACTIVE,519.34
2027-01-04,136.92,4424,Category_E,FAILED,886.99,7607,Category_B,COMPLETED,304.54,3213,Category_E,FAILED,954.68,3604,Category_C,ACTIVE,916.55,1473,Category_B,FAILED,775.52,6210,Category_B,COMPLETED,552.1,5951,Category_E,COMPLETED,943.62
2027-01-05,173.16,8656,Category_C,PENDING,926.18,4361,Category_D,ACTIVE,754.59,9775,Category_C,ACTIVE,442.03,8071,Category_E,ACTIVE,746.49,650,Category_E,FAILED,348.08,1322,Category_E,COMPLETED,739.11,9903,Category_D,COMPLETED,273.94
2027-01-06,65.87,8313,Category_E,FAILED,899.87,3858,Category_D,PENDING,280.95,4449,Category_C,FAILED,863.51,8595,Category_D,FAILED,63.94,2611,Category_D,FAILED,574.26,1706,Category_C,FAILED,71.67,5292,Category_B,FAILED,562.91
2027-01-07,510.48,8607,Category_A,ACTIVE,732.59,1558,Category_E,ACTIVE,721.7,6671,Category_C,PENDING,291.07,1157,Category_C,COMPLETED,578.04,8196,Category_C,FAILED,124.63,367,Category_B,FAILED,896.03,2721,Category_E,ACTIVE,595.45
2027-01-08,552.31,7698,Category_B,FAILED,740.26,1670,Category_B,COMPLETED,724.45,8831,Category_C,ACTIVE,679.54,7167,Category_B,PENDING,790.39,4991,Category_A,PENDING,14.22,3582,Category_E,COMPLETED,946.93,9880,Category_D,FAILED,178.84
2027-01-09,277.36,2701,Category_D,COMPLETED,411.57,3779,Category_C,ACTIVE,903.23,9825,Category_C,FAILED,195.9,3381,Category_A,COMPLETED,775.04,5234,Category_C,COMPLETED,198.05,9935,Category_B,ACTIVE,208.46,5311,Category_A,COMPLETED,173.86
2027-01-10,471.14,9475,Category_C,PENDING,450.72,8878,Category_E,ACTIVE,416.39,2573,Category_B,PENDING,44.52,4001,Category_B,FAILED,38.37,2141,Category_E,ACTIVE,206.13,6341,Category_B,PENDING,349.21,4181,Category_A,PENDING,400.08
2027-01-11,736.59,7531,Category_E,PENDING,175.54,1890,Category_E,ACTIVE,226.31,4222,Category_E,ACTIVE,937.88,8401,Category_D,PENDING,18.41,1976,Category_D,ACTIVE,280.69,9564,Category_A,PENDING,874.03,1273,Category_D,FAILED,602.25
2027-01-12,236.61,1022,Category_E,ACTIVE,646.06,2512,Category_C,FAILED,279.31,6195,Category_E,ACTIVE,526.6,2270,Category_B,COMPLETED,412.83,5073,Category_E,COMPLETED,32.01,6076,Category_A,ACTIVE,144.26,4293,Category_A,PENDING,963.4
2027-01-13,340.36,9108,Category_C,FAILED,501.8,3439,Category_A,PENDING,506.53,2103,Category_B,FAILED,84.63,8547,Category_A,PENDING,516.32,7615,Category_D,ACTIVE,65.02,1789,Category_B,FAILED,450.74,6424,Category_D,PENDING,135.5
2027-01-14,501.37,8537,Category_C,COMPLETED,320.29,8412,Category_A,ACTIVE,106.83,8413,Category_E,ACTIVE,804.02,9510,Category_C,COMPLETED,283.72,7569,Category_C,COMPLETED,449.86,3687,Category_D,ACTIVE,463.86,1256,Category_A,PENDING,881.01
2027-01-15,811.18,6065,Category_B,PENDING,858.6,1040,Category_E,FAILED,145.01,5981,Category_C,PENDING,881.09,9597,Category_C,ACTIVE,632.79,3433,Category_A,FAILED,342.64,6387,Category_D,ACTIVE,517.38,6936,Category_E,FAILED,175.78
2027-01-16,88.86,1656,Category_B,PENDING,736.71,1026,Category_A,FAILED,394.82,6797,Category_B,COMPLETED,480.3,8842,Category_C,ACTIVE,157.3,6735,Category_E,COMPLETED,995.71,3206,Category_B,ACTIVE,826.33,6658,Category_A,PENDING,848.57
2027-01-17,614.37,5905,Category_D,PENDING,272.0,7058,Category_B,COMPLETED,307.74,548,Category_A,COMPLETED,742.5,348,Category_E,PENDING,884.26,9102,Category_C,COMPLETED,789.13,6029,Category_B,FAILED,207.04,2201,Category_E,FAILED,477.58
2027-01-18,706.44,9152,Category_B,PENDING,448.16,3323,Category_C,PENDING,501.85,1676,Category_E,PENDING,430.71,7879,Category_A,FAILED,975.66,2363,Category_C,ACTIVE,202.81,1362,Category_A,COMPLETED,293.57,953,Category_D,COMPLETED,758.01
2027-01-19,605.35,5587,Category_A,COMPLETED,276.62,7098,Category_E,FAILED,492.27,6868,Category_C,FAILED,494.99,1043,Category_C,ACTIVE,90.35,5134,Category_C,COMPLETED,249.15,2207,Category_A,PENDING,411.53,9506,Category_B,FAILED,727.9
2027-01-20,554.35,1202,Category_D,COMPLETED,37.75,1022,Category_E,COMPLETED,781.57,3133,Category_B,PENDING,274.61,5522,Category_C,ACTIVE,413.66,8075,Category_B,ACTIVE,335.47,9629,Category_A,FAILED,350.81,6626,Category_A,PENDING,207.63
2027-01-21,421.92,3321,Category_C,COMPLETED,444.83,4510,Category_E,ACTIVE,357.64,2111,Category_A,PENDING,574.14,3027,Category_E,COMPLETED,646.56,7365,Category_C,ACTIVE,465.31,7129,Category_E,COMPLETED,336.44,1392,Category_A,FAILED,279.93
2027-01-22,60.63,1799,Category_D,ACTIVE,991.73,4620,Category_B,COMPLETED,487.31,9814,Category_E,PENDING,142.69,1881,Category_D,COMPLETED,846.98,2454,Category_A,PENDING,146.43,5751,Category_D,COMPLETED,948.4,7429,Category_E,ACTIVE,932.89
2027-01-23,228.16,1662,Category_D,COMPLETED,307.73,8549,Category_D,PENDING,249.4,9735,Category_B,FAILED,375.14,2552,Category_B,ACTIVE,173.5,7514,Category_B,PENDING,402.71,6430,Category_A,FAILED,232.93,7565,Category_E,ACTIVE,653.69
2027-01-24,350.2,144,Category_C,PENDING,98.64,2799,Category_B,COMPLETED,216.98,8453,Category_A,FAILED,27.93,7941,Category_C,FAILED,626.9,4709,Category_B,PENDING,17.25,638,Category_D,FAILED,625.91,7303,Category_C,PENDING,240.72
2027-01-25,380.14,60,Category_D,PENDING,286.19,4026,Category_C,ACTIVE,683.44,9836,Category_B,FAILED,109.39,2471,Category_E,ACTIVE,777.85,7675,Category_D,PENDING,885.05,9533,Category_D,ACTIVE,65.7,9737,Category_A,ACTIVE,634.55
2027-01-26,138.82,8031,Category_D,COMPLETED,561.12,833,Category_D,FAILED,498.3,1656,Category_D,ACTIVE,19.11,6815,Category_C,PENDING,709.01,279,Category_D,COMPLETED,257.64,1949,Category_A,COMPLETED,552.01,3,Category_D,FAILED,455.52
2027-01-27,521.66,845,Category_A,FAILED,734.87,4925,Category_D,FAILED,536.19,4044,Category_E,ACTIVE,706.77,5235,Category_C,COMPLETED,363.67,7445,Category_A,ACTIVE,510.15,4328,Category_A,FAILED,644.93,4469,Category_D,ACTIVE,64.37
2027-01-28,664.21,5091,Category_D,PENDING,702.67,8991,Category_B,ACTIVE,514.49,6765,Category_C,COMPLETED,656.29,6545,Category_B,PENDING,628.35,1481,Category_A,FAILED,113.27,61,Category_C,FAILED,349.31,6257,Category_D,FAILED,695.75
2027-01-29,230.4,733,Category_E,FAILED,477.04,3091,Category_E,FAILED,523.71,6368,Category_B,COMPLETED,329.25,670,Category_B,COMPLETED,908.01,5575,Category_A,FAILED,759.91,3813,Category_B,FAILED,590.42,1572,Category_E,FAILED,875.59
2027-01-30,748.5,9494,Category_D,FAILED,35.54,4960,Category_E,COMPLETED,661.09,3082,Category_B,FAILED,931.05,4192,Category_A,FAILED,832.03,2085,Category_A,PENDING,704.4,7526,Category_A,FAILED,980.35,4938,Category_B,PENDING,958.39
2027-01-31,669.14,1429,Category_B,FAILED,381.5,3369,Category_C,PENDING,864.81,7093,Category_E,PENDING,811.25,6607,Category_A,FAILED,125.71,7572,Category_C,COMPLETED,582.28,1852,Category_C,COMPLETED,252.36,4124,Category_A,PENDING,432.47
2027-02-01,35.43,4938,Category_D,ACTIVE,938.02,3554,Category_C,PENDING,999.44,7973,Category_E,FAILED,641.07,5053,Category_E,FAILED,779.13,193,Category_E,ACTIVE,365.53,4389,Category_C,FAILED,256.09,1681,Category_D,FAILED,58.67
2027-02-02,586.28,343,Category_B,PENDING,410.34,2184,Category_C,FAILED,427.87,3667,Category_A,FAILED,845.42,4709,Category_E,FAILED,582.38,4640,Category_B,ACTIVE,935.52,6217,Category_D,FAILED,483.23,2743,Category_E,ACTIVE,180.31
2027-02-03,811.52,3377,Category_B,FAILED,826.09,3802,Category_B,PENDING,802.18,5960,Category_A,ACTIVE,555.29,9303,Category_E,FAILED,383.53,1666,Category_B,FAILED,773.63,2054,Category_A,FAILED,365.33,2027,Category_A,COMPLETED,523.1
2027-02-04,251.76,6044,Category_B,ACTIVE,267.0,1970,Category_B,ACTIVE,494.98,98,Category_B,PENDING,342.64,2584,Category_C,ACTIVE,301.25,4928,Category_B,COMPLETED,574.07,8038,Category_E,FAILED,712.41,6841,Category_D,ACTIVE,173.11
2027-02-05,701.46,6539,Category_D,COMPLETED,448.25,1047,Category_A,COMPLETED,553.08,2329,Category_D,COMPLETED,576.65,4746,Category_A,ACTIVE,327.97,9079,Category_A,ACTIVE,83.78,2130,Category_E,FAILED,699.26,999,Category_A,PENDING,358.12
2027-02-06,800.97,6753,Category_C,COMPLETED,956.38,3786,Category_B,FAILED,880.94,6815,Category_A,PENDING,165.96,6088,Category_E,PENDING,788.56,2129,Category_B,PENDING,143.27,5758,Category_A,PENDING,892.71,3680,Category_C,COMPLETED,702.11
2027-02-07,959.36,377,Category_E,PENDING,905.26,3374,Category_C,PENDING,298.33,277,Category_E,ACTIVE,426.06,8708,Category_A,PENDING,113.63,4649,Category_E,PENDING,776.32,7474,Category_A,PENDING,744.5,9213,Category_A,ACTIVE,253.95
2027-02-08,461.23,2129,Category_E,ACTIVE,496.39,9265,Category_D,PENDING,27.92,7865,Category_A,PENDING,772.71,9138,Category_D,PENDING,718.17,4784,Category_B,FAILED,427.76,9794,Category_E,PENDING,277.61,7188,Category_D,ACTIVE,630.1
2027-02-09,394.81,8319,Category_B,PENDING,192.11,2791,Category_B,PENDING,885.2,9096,Category_C,ACTIVE,172.37,822,Category_D,PENDING,578.9,5362,Category_D,COMPLETED,136.15,6169,Category_B,COMPLETED,336.32,8344,Category_B,PENDING,100.67
2027-02-10,209.87,284,Category_A,ACTIVE,275.69,2579,Category_A,FAILED,899.48,7299,Category_A,COMPLETED,207.77,1774,Category_A,COMPLETED,742.62,9924,Category_C,FAILED,898.04,9292,Category_D,FAILED,329.18,5503,Category_C,PENDING,279.73
2027-02-11,206.99,2536,Category_B,FAILED,799.21,8588,Category_B,COMPLETED,539.53,9869,Category_D,COMPLETED,232.71,5325,Category_E,ACTIVE,40.12,7430,Category_D,ACTIVE,490.96,4439,Category_C,ACTIVE,765.6,1599,Category_D,FAILED,600.84
2027-02-12,35.33,7395,Category_B,PENDING,172.81,3299,Category_C,ACTIVE,573.69,9199,Category_D,FAILED,904.62,7702,Category_A,PENDING,25.79,37,Category_C,PENDING,934.68,7097,Category_B,PENDING,351.61,1029,Category_B,FAILED,125.31
2027-02-13,502.94,500,Category_E,FAILED,218.38,6638,Category_C,PENDING,189.87,8785,Category_B,ACTIVE,416.12,2788,Category_C,COMPLETED,280.27,903,Category_E,FAILED,961.38,9745,Category_B,FAILED,804.92,4640,Category_D,PENDING,743.23
2027-02-14,732.65,3466,Category_A,ACTIVE,116.86,8861,Category_C,ACTIVE,673.82,8490,Category_C,FAILED,807.95,8433,Category_C,FAILED,871.2,4527,Category_E,PENDING,623.93,9947,Category_B,ACTIVE,29.11,9012,Category_E,ACTIVE,639.71
2027-02-15,339.59,1799,Category_C,COMPLETED,100.66,7364,Category_C,FAILED,133.31,4337,Category_D,FAILED,697.2,2502,Category_B,COMPLETED,927.94,544,Category_E,PENDING,17.97,400,Category_C,ACTIVE,748.59,4628,Category_D,ACTIVE,441.49
2027-02-16,485.95,7408,Category_A,FAILED,65.85,4047,Category_B,FAILED,373.14,3062,Category_D,PENDING,114.77,2625,Category_B,PENDING,288.55,6,Category_B,FAILED,169.39,9195,Category_E,ACTIVE,991.76,4993,Category_A,PENDING,815.36
2027-02-17,490.25,6184,Category_C,PENDING,680.43,6153,Category_C,FAILED,407.78,1973,Category_E,ACTIVE,873.74,571,Category_B,FAILED,273.77,5966,Category_E,ACTIVE,569.61,15,Category_A,FAILED,751.15,3270,Category_B,FAILED,420.93
2027-02-18,236.71,1508,Category_D,PENDING,147.64,1587,Category_D,FAILED,463.43,4264,Category_C,COMPLETED,731.19,4856,Category_C,ACTIVE,99.04,2224,Category_E,FAILED,562.98,1554,Category_B,ACTIVE,459.99,7954,Category_C,COMPLETED,978.17
2027-02-19,213.42,7699,Category_A,COMPLETED,154.35,7024,Category_E,FAILED,996.4,666,Category_B,ACTIVE,646.62,1901,Category_A,COMPLETED,43.3,6454,Category_C,FAILED,341.78,8686,Category_C,COMPLETED,963.35,6580,Category_A,ACTIVE,931.72
2027-02-20,348.96,7807,Category_B,FAILED,409.15,2813,Category_E,FAILED,149.96,180,Category_D,ACTIVE,811.8,2815,Category_E,PENDING,837.59,1428,Category_B,COMPLETED,763.38,4860,Category_E,FAILED,222.74,8673,Category_B,FAILED,532.64
2027-02-21,468.53,7882,Category_C,FAILED,173.5,7268,Category_C,ACTIVE,776.94,4908,Category_B,COMPLETED,899.71,4931,Category_A,FAILED,451.21,5763,Category_E,ACTIVE,575.48,3965,Category_A,PENDING,825.84,212,Category_B,PENDING,439.75
2027-02-22,348.12,8387,Category_E,COMPLETED,640.8,5217,Category_A,PENDING,690.8,2792,Category_C,ACTIVE,528.25,4733,Category_B,PENDING,961.71,5939,Category_A,PENDING,410.55,7124,Category_D,COMPLETED,96.51,8247,Category_E,COMPLETED,802.72
2027-02-23,162.65,8687,Category_B,FAILED,132.46,2191,Category_B,COMPLETED,158.32,8762,Category_C,ACTIVE,692.44,7084,Category_C,FAILED,228.64,7791,Category_C,COMPLETED,883.09,3412,Category_E,PENDING,124.45,9902,Category_B,PENDING,956.29
2027-02-24,362.24,7423,Category_B,PENDING,780.5,3184,Category_D,ACTIVE,18.97,930,Category_D,PENDING,214.66,2548,Category_D,ACTIVE,31.97,5406,Category_B,ACTIVE,676.11,8054,Category_D,COMPLETED,117.53,2520,Category_A,ACTIVE,874.18
2027-02-25,329.11,5050,Category_B,FAILED,500.35,4929,Category_C,COMPLETED,932.16,5639,Category_D,PENDING,276.24,2022,Category_E,COMPLETED,684.67,1065,Category_E,COMPLETED,315.22,2694,Category_E,ACTIVE,821.07,4766,Category_D,FAILED,41.91
2027-02-26,725.79,8397,Category_E,COMPLETED,447.04,9272,Category_E,ACTIVE,135.55,9933,Category_D,PENDING,350.07,2072,Category_C,PENDING,951.82,1318,Category_D,PENDING,808.76,2552,Category_C,FAILED,589.25,2888,Category_A,ACTIVE,143.13
2027-02-27,627.41,1541,Category_B,FAILED,48.89,2662,Category_E,PENDING,453.81,9636,Category_D,ACTIVE,617.53,1238,Category_C,ACTIVE,857.69,8574,Category_D,FAILED,373.05,507,Category_E,PENDING,330.09,6917,Category_A,ACTIVE,356.94
2027-02-28,46.87,647,Category_D,COMPLETED,985.13,4506,Category_C,PENDING,246.94,1129,Category_D,COMPLETED,950.57,1082,Category_B,COMPLETED,658.43,7109,Category_D,ACTIVE,551.7,2253,Category_D,ACTIVE,297.26,6965,Category_C,ACTIVE,925.09
2027-03-01,299.81,8677,Category_B,PENDING,250.04,82,Category_D,FAILED,266.22,2014,Category_C,COMPLETED,94.81,2188,Category_E,FAILED,185.68,3587,Category_E,ACTIVE,447.8,3283,Category_A,PENDING,937.99,7484,Category_A,COMPLETED,525.44
2027-03-02,938.77,7819,Category_B,PENDING,20.24,4744,Category_A,FAILED,170.84,461,Category_C,ACTIVE,909.79,4286,Category_D,COMPLETED,179.7,7273,Category_D,FAILED,321.62,1081,Category_E,COMPLETED,655.62,3833,Category_E,FAILED,717.51
2027-03-03,936.4,8990,Category_D,FAILED,742.94,661,Category_A,PENDING,749.61,9806,Category_A,FAILED,651.57,614,Category_E,PENDING,812.13,9271,Category_B,COMPLETED,860.48,3231,Category_C,FAILED,699.53,8423,Category_A,COMPLETED,61.46
2027-03-04,77.0,7208,Category_D,FAILED,23.35,2977,Category_A,ACTIVE,916.94,392,Category_C,PENDING,387.46,9019,Category_D,COMPLETED,132.7,9025,Category_C,ACTIVE,766.99,6127,Category_D,FAILED,415.16,3116,Category_D,COMPLETED,186.25
2027-03-05,861.63,3487,Category_B,FAILED,910.1,4793,Category_B,ACTIVE,656.54,1847,Category_D,COMPLETED,729.89,5080,Category_C,ACTIVE,693.17,5704,Category_E,COMPLETED,674.85,724,Category_D,COMPLETED,278.16,8941,Category_D,FAILED,550.51
2027-03-06,656.67,6239,Category_B,FAILED,852.89,5934,Category_E,PENDING,306.07,2116,Category_E,COMPLETED,402.09,2723,Category_A,COMPLETED,769.37,6995,Category_A,COMPLETED,988.45,1686,Category_C,PENDING,27.17,3473,Category_E,FAILED,77.3
2027-03-07,418.53,9269,Category_B,ACTIVE,718.22,7295,Category_E,COMPLETED,934.83,9856,Category_A,ACTIVE,32.76,3575,Category_D,ACTIVE,487.04,8964,Category_C,FAILED,345.87,7479,Category_C,COMPLETED,755.83,7002,Category_C,ACTIVE,104.03
2027-03-08,602.6,9136,Category_D,PENDING,736.49,8028,Category_D,ACTIVE,949.2,8076,Category_C,PENDING,649.45,9322,Category_B,FAILED,677.46,6614,Category_A,COMPLETED,522.74,9810,Category_E,FAILED,427.56,4320,Category_B,PENDING,584.41
2027-03-09,935.39,387,Category_D,ACTIVE,880.3,5430,Category_A,ACTIVE,609.4,6033,Category_B,FAILED,549.61,7073,Category_D,ACTIVE,134.39,7361,Category_D,COMPLETED,535.4,7128,Category_C,FAILED,785.07,5210,Category_E,FAILED,277.17
2027-03-10,710.8,1448,Category_E,PENDING,864.6,5445,Category_A,ACTIVE,199.32,2432,Category_A,PENDING,197.22,7751,Category_E,COMPLETED,831.42,1912,Category_D,FAILED,58.18,1912,Category_A,ACTIVE,722.69,5073,Category_D,ACTIVE,744.8
2027-03-11,544.71,2737,Category_E,FAILED,853.87,4146,Category_A,PENDING,875.0,2720,Category_E,ACTIVE,318.79,7476,Category_D,COMPLETED,391.15,6962,Category_B,ACTIVE,977.45,5314,Category_A,FAILED,951.26,5440,Category_D,COMPLETED,79.9
2027-03-12,774.79,5933,Category_B,COMPLETED,939.87,2675,Category_B,COMPLETED,604.63,645,Category_D,COMPLETED,661.05,4059,Category_E,FAILED,755.73,7539,Category_E,PENDING,24.15,7224,Category_B,COMPLETED,580.24,8415,Category_C,PENDING,180.5
2027-03-13,447.74,4380,Category_B,ACTIVE,622.24,9855,Category_B,PENDING,167.18,1491,Category_C,ACTIVE,89.56,1052,Category_D,ACTIVE,351.72,7325,Category_E,PENDING,239.53,7845,Category_B,ACTIVE,393.83,8508,Category_D,ACTIVE,596.72
2027-03-14,955.61,5436,Category_C,FAILED,168.19,5771,Category_D,ACTIVE,450.03,136,Category_D,FAILED,346.82,5722,Category_D,PENDING,196.27,9673,Category_B,ACTIVE,295.33,6785,Category_C,ACTIVE,455.59,203,Category_C,PENDING,205.5
2027-03-15,844.23,3943,Category_B,PENDING,836.11,6331,Category_E,COMPLETED,890.21,7045,Category_B,COMPLETED,662.9,58,Category_E,COMPLETED,102.1,8266,Category_A,PENDING,296.15,6731,Category_E,PENDING,370.87,5168,Category_E,FAILED,480.72
2027-03-16,653.75,8341,Category_E,ACTIVE,291.54,7498,Category_A,PENDING,908.93,2862,Category_E,PENDING,128.26,4232,Category_E,PENDING,147.67,6682,Category_C,ACTIVE,622.35,7994,Category_D,COMPLETED,695.56,7389,Category_B,FAILED,723.4
2027-03-17,293.29,1803,Category_A,COMPLETED,447.31,2934,Category_B,PENDING,505.99,2589,Category_D,FAILED,723.84,5771,Category_C,PENDING,219.02,4672,Category_C,FAILED,194.31,7147,Category_E,COMPLETED,573.23,4335,Category_D,PENDING,704.25
2027-03-18,571.99,6678,Category_B,FAILED,429.53,4572,Category_E,FAILED,812.11,5409,Category_E,COMPLETED,949.18,4429,Category_B,ACTIVE,862.54,4532,Category_B,PENDING,485.55,8842,Category_C,PENDING,395.38,2435,Category_B,COMPLETED,85.37
2027-03-19,722.7,6108,Category_B,COMPLETED,801.01,3741,Category_B,ACTIVE,784.82,9518,Category_B,COMPLETED,242.54,9048,Category_D,FAILED,879.17,1535,Category_C,FAILED,306.64,9645,Category_E,COMPLETED,632.68,5909,Category_A,ACTIVE,307.39
2027-03-20,810.94,3152,Category_E,PENDING,619.72,220,Category_A,ACTIVE,148.71,4053,Category_B,ACTIVE,757.35,8418,Category_E,FAILED,901.65,6894,Category_C,PENDING,305.75,2251,Category_C,ACTIVE,520.21,2895,Category_C,ACTIVE,409.66
2027-03-21,324.07,521,Category_D,COMPLETED,883.86,6819,Category_A,FAILED,512.69,556,Category_B,FAILED,513.82,6137,Category_D,PENDING,764.96,4046,Category_E,COMPLETED,116.83,2350,Category_B,COMPLETED,727.7,5364,Category_B,PENDING,667.89
2027-03-22,62.82,9828,Category_D,COMPLETED,911.45,7894,Category_D,PENDING,736.14,4422,Category_E,PENDING,815.24,1975,Category_E,COMPLETED,592.76,3077,Category_E,COMPLETED,996.73,5664,Category_A,PENDING,356.23,4034,Category_B,COMPLETED,290.66
2027-03-23,306.38,6456,Category_C,ACTIVE,268.81,1108,Category_D,ACTIVE,660.64,7482,Category_A,ACTIVE,407.8,449,Category_D,ACTIVE,843.12,7650,Category_C,ACTIVE,788.73,6708,Category_C,COMPLETED,648.49,9397,Category_E,ACTIVE,62.81
2027-03-24,865.67,8200,Category_A,ACTIVE,903.18,2939,Category_D,COMPLETED,650.46,135,Category_C,PENDING,658.64,9005,Category_A,FAILED,260.58,2529,Category_D,FAILED,67.36,9951,Category_B,PENDING,961.48,8746,Category_C,PENDING,932.66
2027-03-25,890.65,645,Category_D,PENDING,815.54,5767,Category_C,ACTIVE,231.85,3258,Category_E,ACTIVE,29.9,2620,Category_E,ACTIVE,430.76,9271,Category_A,PENDING,844.03,2314,Category_C,FAILED,558.26,7484,Category_D,FAILED,176.07
2027-03-26,586.51,3149,Category_E,COMPLETED,204.58,2853,Category_C,COMPLETED,53.13,1157,Category_E,PENDING,518.07,6452,Category_E,PENDING,850.52,7083,Category_B,FAILED,784.1,2635,Category_E,ACTIVE,131.77,39,Category_C,COMPLETED,155.25
2027-03-27,923.43,6415,Category_A,COMPLETED,342.8,3398,Category_B,PENDING,572.38,7332,Category_C,PENDING,142.15,3190,Category_E,COMPLETED,785.09,4373,Category_C,ACTIVE,150.14,9222,Category_E,ACTIVE,686.29,4588,Category_A,COMPLETED,552.61
2027-03-28,54.87,4258,Category_A,PENDING,727.23,5145,Category_E,FAILED,613.94,5126,Category_E,FAILED,414.5,6715,Category_D,PENDING,459.21,335,Category_A,FAILED,996.38,5132,Category_C,ACTIVE,916.75,9612,Category_C,ACTIVE,10.69
2027-03-29,370.4,7144,Category_A,ACTIVE,499.28,3286,Category_A,PENDING,624.82,2593,Category_B,COMPLETED,970.21,5825,Category_E,PENDING,670.9,7612,Category_B,FAILED,823.16,5178,Category_C,ACTIVE,335.31,1020,Category_D,PENDING,742.41
2027-03-30,893.99,2950,Category_D,ACTIVE,109.07,6328,Category_E,FAILED,337.55,4752,Category_D,COMPLETED,24.35,5330,Category_A,FAILED,793.81,5993,Category_B,ACTIVE,797.91,4571,Category_C,ACTIVE,474.84,4246,Category_B,FAILED,610.69
2027-03-31,394.04,7369,Category_E,FAILED,236.47,1106,Category_C,COMPLETED,512.88,7749,Category_D,COMPLETED,786.4,5327,Category_E,COMPLETED,704.35,681,Category_A,FAILED,566.1,1013,Category_A,PENDING,161.69,839,Category_C,FAILED,297.75
2027-04-01,172.92,6733,Category_C,COMPLETED,945.55,2404,Category_E,COMPLETED,379.38,8764,Category_C,COMPLETED,608.01,8457,Category_D,PENDING,719.61,8121,Category_E,ACTIVE,843.65,2361,Category_A,COMPLETED,711.01,9286,Category_B,ACTIVE,362.09
2027-04-02,204.98,6987,Category_C,PENDING,771.88,4242,Category_E,COMPLETED,681.27,2729,Category_E,PENDING,747.37,416,Category_D,PENDING,627.93,5021,Category_C,COMPLETED,214.22,609,Category_B,ACTIVE,402.8,864,Category_E,FAILED,410.49
2027-04-03,935.1,6024,Category_D,COMPLETED,108.01,6820,Category_C,ACTIVE,120.05,4755,Category_D,FAILED,470.72,2152,Category_C,ACTIVE,487.02,7374,Category_B,FAILED,834.65,8486,Category_E,PENDING,162.0,7200,Category_A,COMPLETED,157.07
2027-04-04,261.25,389,Category_A,ACTIVE,667.42,1366,Category_E,COMPLETED,451.85,9569,Category_E,FAILED,749.75,5239,Category_D,ACTIVE,884.53,4481,Category_A,PENDING,280.9,2467,Category_A,ACTIVE,43.13,3620,Category_B,PENDING,351.28
2027-04-05,120.22,8408,Category_B,FAILED,126.55,7416,Category_A,PENDING,971.86,2896,Category_A,PENDING,267.32,4839,Category_E,PENDING,734.2,755,Category_B,FAILED,413.18,8400,Category_A,FAILED,642.34,7781,Category_A,COMPLETED,902.23
2027-04-06,992.17,7660,Category_B,ACTIVE,438.85,7220,Category_B,COMPLETED,990.41,7659,Category_B,FAILED,623.45,756,Category_D,ACTIVE,180.54,1786,Category_E,PENDING,909.32,7433,Category_C,COMPLETED,817.24,9065,Category_A,COMPLETED,347.68
2027-04-07,664.98,1756,Category_B,ACTIVE,590.45,8031,Category_B,COMPLETED,32.05,8634,Category_E,FAILED,466.38,1411,Category_C,ACTIVE,263.46,2262,Category_B,FAILED,625.16,1328,Category_B,PENDING,49.79,6799,Category_D,FAILED,844.28
2027-04-08,668.7,2962,Category_D,ACTIVE,834.76,5773,Category_E,FAILED,298.06,6634,Category_D,ACTIVE,84.05,2863,Category_D,ACTIVE,781.51,8577,Category_C,COMPLETED,223.65,6623,Category_A,COMPLETED,289.05,3543,Category_B,COMPLETED,292.63
2027-04-09,997.28,6683,Category_A,FAILED,364.4,2222,Category_E,COMPLETED,278.48,9159,Category_A,PENDING,486.95,7942,Category_B,PENDING,954.56,5955,Category_D,FAILED,189.81,4272,Category_C,FAILED,838.64,9998,Category_A,COMPLETED,36.8
