date,field_1,field_2,field_3,field_4,field_5,field_6,field_7,field_8,field_9,field_10,field_11,field_12,field_13,field_14,field_15,field_16,field_17,field_18,field_19,field_20,field_21,field_22,field_23,field_24,field_25,field_26,field_27,field_28,field_29
2021-01-17,270.33,2340,Group_Beta,PROCESSING,149.39,3506,Group_Delta,PROCESSING,293.34,3518,Group_Alpha,APPROVED,301.33,672,Group_Gamma,PROCESSING,264.94,1591,Group_Alpha,PROCESSING,290.69,4504,Group_Alpha,PENDING,244.66,2131,Group_Delta,APPROVED,320.42
2021-01-18,201.04,3404,Group_Delta,APPROVED,203.97,2792,Group_Delta,PROCESSING,132.85,3992,Group_Alpha,PENDING,90.96,1798,Group_Gamma,REJECTED,298.51,2526,Group_Beta,PROCESSING,115.89,700,Group_Gamma,APPROVED,255.05,2939,Group_Alpha,PENDING,186.21
2021-01-19,496.59,2181,Group_Beta,REJECTED,457.69,2351,Group_Alpha,APPROVED,187.19,2784,Group_Delta,APPROVED,34.73,993,Group_Gamma,PROCESSING,99.85,2555,Group_Beta,PENDING,350.39,1784,Group_Gamma,PENDING,104.85,441,Group_Beta,PENDING,210.88
2021-01-20,253.68,4522,Group_Beta,REJECTED,130.35,2860,Group_Delta,PROCESSING,152.34,1437,Group_Beta,REJECTED,426.2,4132,Group_Beta,PENDING,173.53,3154,Group_Gamma,APPROVED,62.99,2729,Group_Delta,APPROVED,33.8,90,Group_Gamma,APPROVED,485.92
2021-01-21,322.92,263,Group_Delta,PENDING,193.69,4598,Group_Alpha,REJECTED,276.3,358,Group_Alpha,APPROVED,62.75,4465,Group_Delta,PENDING,260.03,1046,Group_Beta,APPROVED,26.31,3638,Group_Beta,PENDING,317.8,4516,Group_Beta,REJECTED,185.24
2021-01-22,351.76,285,Group_Beta,APPROVED,158.68,4729,Group_Delta,REJECTED,323.71,2863,Group_Alpha,APPROVED,358.83,2840,Group_Delta,PENDING,209.76,2957,Group_Alpha,APPROVED,482.51,4741,Group_Beta,REJECTED,241.55,3543,Group_Delta,PENDING,233.41
2021-01-23,481.37,474,Group_Delta,PROCESSING,213.13,3518,Group_Beta,APPROVED,107.42,908,Group_Beta,APPROVED,110.08,1718,Group_Gamma,APPROVED,38.86,2300,Group_Alpha,REJECTED,377.99,4600,Group_Beta,APPROVED,387.31,3321,Group_Beta,REJECTED,22.06
2021-01-24,355.16,3983,Group_Gamma,PENDING,448.07,4509,Group_Gamma,APPROVED,33.35,1278,Group_Delta,PENDING,125.25,584,Group_Alpha,PROCESSING,184.13,4823,Group_Gamma,PROCESSING,185.46,1328,Group_Beta,PENDING,438.15,3862,Group_Delta,PROCESSING,397.77
2021-01-25,67.11,1364,Group_Beta,REJECTED,236.5,4372,Group_Alpha,PROCESSING,130.47,4947,Group_Beta,PROCESSING,370.39,659,Group_Alpha,APPROVED,124.19,4577,Group_Delta,APPROVED,410.28,1442,Group_Gamma,REJECTED,406.18,2391,Group_Alpha,REJECTED,251.51
2021-01-26,340.51,669,Group_Beta,APPROVED,50.28,611,Group_Alpha,PENDING,432.59,3082,Group_Alpha,PENDING,310.36,2263,Group_Delta,PENDING,141.2,1934,Group_Delta,PROCESSING,294.73,3576,Group_Delta,REJECTED,185.26,2048,Group_Beta,PROCESSING,426.02
2021-01-27,56.0,951,Group_Delta,PROCESSING,298.75,986,Group_Beta,APPROVED,287.97,4014,Group_Gamma,REJECTED,177.53,2906,Group_Beta,REJECTED,37.7,3123,Group_Delta,REJECTED,421.98,4963,Group_Delta,PROCESSING,237.4,876,Group_Alpha,PENDING,219.22
2021-01-28,139.61,3196,Group_Beta,REJECTED,365.19,3923,Group_Alpha,REJECTED,303.92,256,Group_Alpha,APPROVED,65.76,4483,Group_Alpha,APPROVED,108.32,4758,Group_Alpha,PENDING,353.58,4074,Group_Delta,REJECTED,228.3,1152,Group_Alpha,PROCESSING,40.06
2021-01-29,125.75,536,Group_Delta,PENDING,173.73,1884,Group_Gamma,PENDING,91.79,2880,Group_Beta,PROCESSING,94.65,3005,Group_Alpha,PENDING,24.58,591,Group_Delta,PENDING,261.93,3748,Group_Beta,PENDING,409.42,4788,Group_Delta,PROCESSING,456.04
2021-01-30,148.48,3735,Group_Alpha,PENDING,24.94,2375,Group_Alpha,APPROVED,95.09,2745,Group_Delta,APPROVED,363.21,178,Group_Delta,REJECTED,216.07,152,Group_Alpha,APPROVED,404.35,546,Group_Delta,REJECTED,14.82,1301,Group_Gamma,REJECTED,464.45
2021-01-31,468.56,4738,Group_Delta,REJECTED,104.56,308,Group_Beta,PROCESSING,323.05,4733,Group_Gamma,PROCESSING,454.47,2350,Group_Alpha,REJECTED,233.42,1104,Group_Alpha,PROCESSING,24.16,1399,Group_Beta,REJECTED,124.03,3113,Group_Beta,PROCESSING,9.3
2021-02-01,198.88,1878,Group_Alpha,REJECTED,148.45,3982,Group_Gamma,PENDING,251.58,3680,Group_Delta,APPROVED,381.31,4125,Group_Alpha,PENDING,37.14,4405,Group_Gamma,PENDING,378.44,4265,Group_Alpha,PENDING,317.91,205,Group_Beta,PENDING,387.03
2021-02-02,86.65,4097,Group_Delta,APPROVED,217.35,3569,Group_Alpha,APPROVED,225.65,1892,Group_Delta,REJECTED,295.16,4378,Group_Alpha,PENDING,206.87,4207,Group_Beta,REJECTED,363.13,1372,Group_Alpha,APPROVED,40.46,4204,Group_Beta,PROCESSING,132.79
2021-02-03,466.95,646,Group_Alpha,REJECTED,415.64,4483,Group_Alpha,APPROVED,101.28,1780,Group_Beta,PROCESSING,335.1,4227,Group_Alpha,APPROVED,101.92,4194,Group_Alpha,APPROVED,25.57,3211,Group_Alpha,APPROVED,99.18,2524,Group_Delta,REJECTED,87.8
2021-02-04,249.94,4613,Group_Alpha,PROCESSING,140.42,1467,Group_Beta,PENDING,18.77,3846,Group_Delta,PROCESSING,327.07,1355,Group_Gamma,PENDING,153.55,4179,Group_Gamma,REJECTED,274.95,3175,Group_Delta,REJECTED,171.71,3449,Group_Alpha,APPROVED,377.93
2021-02-05,208.82,4813,Group_Alpha,REJECTED,85.67,3995,Group_Beta,PENDING,140.58,2835,Group_Gamma,PENDING,252.94,2264,Group_Delta,PROCESSING,168.27,4822,Group_Gamma,PROCESSING,167.08,1643,Group_Gamma,APPROVED,181.58,2119,Group_Gamma,REJECTED,442.12
2021-02-06,467.3,839,Group_Delta,APPROVED,94.6,1343,Group_Gamma,PROCESSING,365.05,3956,Group_Beta,PENDING,159.74,2856,Group_Alpha,REJECTED,293.42,339,Group_Alpha,PROCESSING,51.86,4768,Group_Alpha,PROCESSING,401.72,4929,Group_Beta,PENDING,431.03
2021-02-07,31.18,563,Group_Delta,PENDING,316.24,3635,Group_Beta,REJECTED,49.62,3574,Group_Beta,APPROVED,14.18,2274,Group_Delta,PROCESSING,320.04,1043,Group_Gamma,APPROVED,333.38,2515,Group_Gamma,REJECTED,435.26,1348,Group_Alpha,APPROVED,128.66
2021-02-08,258.53,2283,Group_Beta,REJECTED,177.99,4654,Group_Alpha,PROCESSING,440.96,479,Group_Gamma,APPROVED,160.54,3071,Group_Gamma,APPROVED,247.99,3954,Group_Gamma,REJECTED,447.66,4167,Group_Beta,PROCESSING,300.7,1796,Group_Delta,PROCESSING,204.84
2021-02-09,171.92,4408,Group_Beta,REJECTED,48.59,3534,Group_Gamma,APPROVED,377.89,4063,Group_Delta,PROCESSING,142.5,2965,Group_Delta,APPROVED,238.45,111,Group_Gamma,PROCESSING,324.38,334,Group_Beta,PENDING,190.53,926,Group_Alpha,PROCESSING,352.01
2021-02-10,351.97,4337,Group_Gamma,APPROVED,42.39,1727,Group_Alpha,APPROVED,76.86,4872,Group_Delta,PENDING,207.75,2077,Group_Gamma,PENDING,491.52,784,Group_Gamma,PROCESSING,300.18,1485,Group_Alpha,APPROVED,11.72,4139,Group_Alpha,APPROVED,188.95
2021-02-11,123.78,1721,Group_Gamma,PROCESSING,255.28,4710,Group_Beta,PENDING,434.68,4209,Group_Beta,REJECTED,337.59,2961,Group_Alpha,PENDING,499.85,418,Group_Alpha,PENDING,127.09,791,Group_Beta,PENDING,68.03,4475,Group_Beta,PROCESSING,235.86
2021-02-12,403.59,1307,Group_Alpha,PROCESSING,101.59,800,Group_Beta,REJECTED,261.28,2159,Group_Beta,PROCESSING,75.11,2377,Group_Beta,REJECTED,190.57,4196,Group_Delta,REJECTED,82.69,4240,Group_Delta,PENDING,79.26,1313,Group_Alpha,APPROVED,294.75
2021-02-13,27.7,2254,Group_Gamma,APPROVED,38.72,1179,Group_Delta,PENDING,144.01,2513,Group_Alpha,PROCESSING,476.1,2223,Group_Beta,PROCESSING,444.18,2664,Group_Delta,PENDING,114.75,329,Group_Gamma,PENDING,204.13,1306,Group_Delta,REJECTED,428.63
2021-02-14,149.58,2497,Group_Alpha,APPROVED,103.93,1590,Group_Alpha,PROCESSING,308.3,3486,Group_Gamma,APPROVED,64.09,2753,Group_Gamma,PENDING,286.92,2629,Group_Beta,REJECTED,36.22,3043,Group_Alpha,REJECTED,458.47,2151,Group_Alpha,PENDING,44.31
2021-02-15,302.19,395,Group_Beta,PROCESSING,438.58,4906,Group_Delta,APPROVED,495.19,2756,Group_Gamma,REJECTED,205.19,2227,Group_Delta,PENDING,206.08,1925,Group_Gamma,APPROVED,335.45,586,Group_Beta,PROCESSING,120.59,1332,Group_Delta,APPROVED,89.35
2021-02-16,478.88,3902,Group_Delta,PENDING,395.37,3208,Group_Delta,PENDING,191.62,2152,Group_Alpha,REJECTED,441.07,2212,Group_Alpha,PENDING,192.1,2538,Group_Delta,APPROVED,270.1,2311,Group_Alpha,REJECTED,462.35,2534,Group_Delta,PROCESSING,200.26
2021-02-17,471.28,931,Group_Beta,PROCESSING,168.28,1923,Group_Delta,APPROVED,398.58,4462,Group_Gamma,APPROVED,110.0,3065,Group_Gamma,APPROVED,56.27,370,Group_Beta,APPROVED,318.78,4440,Group_Beta,PENDING,349.18,3117,Group_Alpha,PENDING,474.97
2021-02-18,430.77,2312,Group_Delta,APPROVED,419.2,3205,Group_Beta,PROCESSING,232.5,634,Group_Alpha,APPROVED,188.06,2079,Group_Alpha,APPROVED,150.41,3358,Group_Beta,PENDING,36.09,2491,Group_Delta,PENDING,214.81,1799,Group_Delta,PROCESSING,269.82
2021-02-19,328.5,772,Group_Delta,PENDING,305.63,4282,Group_Beta,APPROVED,374.39,1665,Group_Beta,PENDING,129.93,3437,Group_Beta,PROCESSING,219.44,3991,Group_Beta,REJECTED,345.51,3986,Group_Alpha,PENDING,263.71,4601,Group_Delta,APPROVED,181.11
2021-02-20,75.97,4554,Group_Gamma,APPROVED,108.02,1207,Group_Alpha,PENDING,246.85,1615,Group_Gamma,PROCESSING,468.39,1226,Group_Gamma,REJECTED,5.64,457,Group_Delta,APPROVED,339.94,3002,Group_Beta,APPROVED,456.06,1976,Group_Gamma,APPROVED,50.61
2021-02-21,346.29,1214,Group_Beta,APPROVED,269.35,4893,Group_Delta,PENDING,98.52,1655,Group_Beta,PENDING,128.23,3468,Group_Delta,PENDING,15.09,4216,Group_Alpha,REJECTED,158.17,1445,Group_Delta,APPROVED,348.67,1828,Group_Alpha,APPROVED,248.81
2021-02-22,245.71,1970,Group_Beta,APPROVED,72.74,2020,Group_Alpha,REJECTED,472.24,4968,Group_Gamma,APPROVED,438.96,1896,Group_Beta,PENDING,177.09,2791,Group_Alpha,REJECTED,403.32,1060,Group_Delta,APPROVED,367.94,1494,Group_Beta,REJECTED,322.92
2021-02-23,84.1,3396,Group_Alpha,PENDING,158.32,3045,Group_Beta,PROCESSING,274.49,1403,Group_Beta,REJECTED,402.4,3788,Group_Delta,APPROVED,456.29,4344,Group_Alpha,REJECTED,26.53,3816,Group_Delta,APPROVED,330.49,4964,Group_Delta,PENDING,475.48
2021-02-24,130.1,4550,Group_Alpha,REJECTED,279.13,2866,Group_Beta,APPROVED,353.57,2354,Group_Alpha,PENDING,86.67,2098,Group_Delta,PROCESSING,370.78,578,Group_Alpha,APPROVED,205.25,656,Group_Alpha,PROCESSING,387.03,173,Group_Gamma,PROCESSING,169.7
2021-02-25,162.08,4300,Group_Beta,PROCESSING,40.45,1719,Group_Beta,PENDING,23.8,4200,Group_Beta,APPROVED,367.57,3279,Group_Delta,PROCESSING,388.19,3781,Group_Alpha,REJECTED,298.6,1900,Group_Alpha,APPROVED,448.77,1127,Group_Beta,PENDING,437.08
2021-02-26,9.71,957,Group_Delta,PROCESSING,190.92,534,Group_Alpha,REJECTED,265.42,229,Group_Beta,PENDING,309.83,3425,Group_Alpha,PENDING,316.93,4514,Group_Beta,PROCESSING,422.02,300,Group_Delta,APPROVED,493.01,3603,Group_Alpha,PROCESSING,64.44
2021-02-27,491.63,3450,Group_Delta,PENDING,274.02,3055,Group_Alpha,REJECTED,423.67,2715,Group_Alpha,PROCESSING,458.34,4693,Group_Gamma,PENDING,33.52,3169,Group_Beta,PROCESSING,488.86,2461,Group_Delta,REJECTED,22.82,3272,Group_Alpha,PROCESSING,309.61
2021-02-28,205.18,385,Group_Beta,PROCESSING,48.38,4730,Group_Delta,PENDING,375.6,997,Group_Gamma,REJECTED,38.97,1498,Group_Gamma,REJECTED,92.66,4356,Group_Delta,PENDING,347.94,1805,Group_Alpha,APPROVED,319.72,3868,Group_Alpha,PENDING,358.18
2021-03-01,408.27,2902,Group_Gamma,PROCESSING,415.68,144,Group_Alpha,REJECTED,195.4,90,Group_Delta,APPROVED,402.07,3577,Group_Alpha,PENDING,418.17,3985,Group_Alpha,PENDING,310.22,2607,Group_Delta,APPROVED,163.88,3604,Group_Delta,REJECTED,155.53
2021-03-02,82.08,990,Group_Delta,PROCESSING,452.21,4872,Group_Gamma,PROCESSING,489.89,4906,Group_Delta,PENDING,233.5,597,Group_Gamma,APPROVED,326.28,4803,Group_Gamma,PROCESSING,26.85,4150,Group_Delta,PROCESSING,21.95,3818,Group_Beta,APPROVED,83.05
2021-03-03,400.67,4997,Group_Gamma,APPROVED,29.0,4015,Group_Alpha,PENDING,369.76,929,Group_Alpha,PENDING,256.9,3295,Group_Alpha,PROCESSING,465.53,4246,Group_Alpha,APPROVED,158.76,517,Group_Alpha,PENDING,305.27,1986,Group_Beta,PENDING,416.26
2021-03-04,435.67,4527,Group_Alpha,PROCESSING,364.06,3146,Group_Beta,PENDING,344.57,2251,Group_Alpha,APPROVED,58.6,3393,Group_Gamma,APPROVED,34.26,4114,Group_Alpha,REJECTED,191.9,694,Group_Delta,APPROVED,193.66,2912,Group_Delta,REJECTED,96.3
2021-03-05,451.53,2407,Group_Alpha,PENDING,243.5,4891,Group_Beta,PENDING,488.61,2396,Group_Delta,APPROVED,146.33,4754,Group_Alpha,PROCESSING,204.61,537,Group_Gamma,PENDING,294.1,4812,Group_Gamma,PROCESSING,365.26,2754,Group_Gamma,PROCESSING,51.71
2021-03-06,330.58,2320,Group_Alpha,PROCESSING,491.38,3608,Group_Alpha,REJECTED,153.57,4369,Group_Beta,APPROVED,308.73,4841,Group_Delta,REJECTED,383.05,2686,Group_Beta,APPROVED,294.01,4005,Group_Gamma,REJECTED,337.27,339,Group_Gamma,APPROVED,480.0
2021-03-07,496.18,4560,Group_Beta,REJECTED,313.79,3889,Group_Beta,APPROVED,130.65,3698,Group_Beta,REJECTED,206.9,4524,Group_Beta,PROCESSING,323.41,3552,Group_Beta,REJECTED,40.95,168,Group_Beta,APPROVED,135.05,997,Group_Alpha,PROCESSING,61.38
2021-03-08,117.36,2133,Group_Gamma,APPROVED,85.91,1940,Group_Beta,REJECTED,478.79,4402,Group_Gamma,REJECTED,345.91,850,Group_Alpha,PROCESSING,21.74,2177,Group_Beta,APPROVED,109.36,1675,Group_Gamma,APPROVED,336.14,1921,Group_Alpha,APPROVED,20.42
2021-03-09,467.62,1110,Group_Alpha,PENDING,91.41,3077,Group_Alpha,APPROVED,296.76,3425,Group_Gamma,APPROVED,253.57,671,Group_Delta,PROCESSING,105.55,2041,Group_Beta,REJECTED,459.87,4829,Group_Beta,PENDING,167.35,2122,Group_Delta,REJECTED,166.45
2021-03-10,381.28,2828,Group_Delta,APPROVED,317.03,2373,Group_Gamma,PROCESSING,115.53,2576,Group_Alpha,PROCESSING,15.28,1936,Group_Alpha,PENDING,113.31,2571,Group_Alpha,PENDING,322.1,2315,Group_Delta,PENDING,269.52,3912,Group_Delta,REJECTED,183.12
2021-03-11,108.17,1368,Group_Delta,PENDING,372.83,3968,Group_Alpha,REJECTED,280.69,62,Group_Delta,REJECTED,62.16,207,Group_Gamma,REJECTED,487.66,779,Group_Alpha,PENDING,345.56,816,Group_Gamma,PENDING,145.08,266,Group_Delta,PENDING,462.74
2021-03-12,314.39,210,Group_Delta,APPROVED,48.01,2977,Group_Alpha,PENDING,216.93,2389,Group_Alpha,REJECTED,480.7,1347,Group_Beta,REJECTED,107.43,4161,Group_Gamma,PROCESSING,222.17,307,Group_Gamma,REJECTED,43.31,392,Group_Alpha,REJECTED,240.67
2021-03-13,365.5,11,Group_Gamma,REJECTED,105.78,663,Group_Beta,APPROVED,184.39,1438,Group_Gamma,REJECTED,403.71,964,Group_Gamma,REJECTED,469.97,924,Group_Delta,PENDING,359.64,979,Group_Beta,REJECTED,128.21,4103,Group_Alpha,PROCESSING,429.56
2021-03-14,106.35,1946,Group_Gamma,REJECTED,349.99,4039,Group_Gamma,PENDING,59.12,3071,Group_Delta,PENDING,384.26,4595,Group_Gamma,PROCESSING,43.98,3462,Group_Delta,APPROVED,302.02,828,Group_Delta,APPROVED,336.99,2160,Group_Delta,PENDING,471.14
2021-03-15,118.62,3508,Group_Beta,PENDING,33.36,1970,Group_Gamma,APPROVED,41.21,2662,Group_Beta,PROCESSING,418.62,2014,Group_Gamma,PROCESSING,369.01,3635,Group_Alpha,PROCESSING,239.2,2250,Group_Beta,REJECTED,197.11,419,Group_Delta,APPROVED,223.97
2021-03-16,469.44,1124,Group_Gamma,PROCESSING,221.27,3034,Group_Delta,PENDING,267.47,3297,Group_Beta,APPROVED,400.94,2700,Group_Delta,APPROVED,69.54,3098,Group_Beta,PROCESSING,240.82,4094,Group_Beta,PROCESSING,415.42,2525,Group_Gamma,PENDING,50.48
2021-03-17,433.38,3835,Group_Alpha,PENDING,352.51,2698,Group_Delta,PENDING,340.34,2597,Group_Beta,REJECTED,11.95,2683,Group_Beta,PENDING,267.0,473,Group_Gamma,APPROVED,221.67,226,Group_Alpha,PROCESSING,124.79,316,Group_Beta,APPROVED,242.86
2021-03-18,282.72,2385,Group_Alpha,REJECTED,322.28,4768,Group_Beta,APPROVED,315.42,4696,Group_Delta,PENDING,133.67,452,Group_Beta,APPROVED,213.73,2273,Group_Delta,PROCESSING,77.59,819,Group_Gamma,PENDING,231.42,1444,Group_Beta,APPROVED,339.49
2021-03-19,266.05,646,Group_Delta,REJECTED,497.44,934,Group_Beta,APPROVED,227.79,3959,Group_Beta,APPROVED,80.34,4977,Group_Gamma,REJECTED,32.48,31,Group_Alpha,APPROVED,64.64,3647,Group_Gamma,PENDING,338.39,594,Group_Beta,APPROVED,51.8
2021-03-20,477.21,1630,Group_Delta,REJECTED,138.78,4507,Group_Delta,REJECTED,71.68,4438,Group_Alpha,PROCESSING,251.28,3215,Group_Alpha,REJECTED,175.93,3397,Group_Gamma,PENDING,339.24,1799,Group_Gamma,REJECTED,394.91,3683,Group_Alpha,PROCESSING,95.14
2021-03-21,441.95,4049,Group_Alpha,APPROVED,411.69,2073,Group_Gamma,APPROVED,261.23,1838,Group_Beta,PENDING,317.92,1732,Group_Alpha,APPROVED,368.32,281,Group_Beta,PENDING,346.75,4297,Group_Delta,PENDING,133.6,2005,Group_Gamma,PROCESSING,133.67
2021-03-22,60.98,3118,Group_Delta,PROCESSING,193.9,2381,Group_Alpha,PROCESSING,172.13,3754,Group_Beta,REJECTED,354.36,2324,Group_Delta,REJECTED,200.97,2880,Group_Alpha,PENDING,465.98,2310,Group_Beta,PROCESSING,241.0,509,Group_Delta,REJECTED,239.54
2021-03-23,299.96,2913,Group_Delta,REJECTED,96.63,1978,Group_Gamma,PENDING,430.93,1683,Group_Gamma,APPROVED,235.93,4610,Group_Beta,PROCESSING,485.12,4617,Group_Beta,PENDING,86.21,1906,Group_Delta,REJECTED,42.82,4427,Group_Gamma,PROCESSING,258.06
2021-03-24,495.52,4834,Group_Alpha,APPROVED,486.9,4360,Group_Delta,APPROVED,282.3,2294,Group_Alpha,PROCESSING,360.14,3696,Group_Beta,REJECTED,177.41,2451,Group_Gamma,PENDING,60.97,119,Group_Alpha,PENDING,79.66,251,Group_Beta,APPROVED,16.32
2021-03-25,194.33,2054,Group_Alpha,APPROVED,296.54,4438,Group_Beta,APPROVED,288.45,2819,Group_Beta,PENDING,240.84,3944,Group_Alpha,PENDING,211.62,4504,Group_Beta,PROCESSING,282.19,2395,Group_Gamma,REJECTED,466.84,4578,Group_Delta,REJECTED,193.41
2021-03-26,163.45,2625,Group_Alpha,PENDING,385.57,4733,Group_Beta,PENDING,61.0,4191,Group_Delta,PENDING,379.96,2589,Group_Beta,REJECTED,241.32,1531,Group_Beta,APPROVED,197.95,676,Group_Beta,REJECTED,378.91,4566,Group_Delta,PENDING,157.59
2021-03-27,95.09,4264,Group_Alpha,PENDING,100.6,2924,Group_Alpha,REJECTED,322.09,4816,Group_Alpha,APPROVED,387.87,476,Group_Beta,APPROVED,472.66,2520,Group_Beta,PENDING,92.61,3694,Group_Beta,APPROVED,436.97,1050,Group_Beta,REJECTED,257.21
2021-03-28,355.21,4900,Group_Beta,PROCESSING,362.12,4630,Group_Gamma,APPROVED,66.3,1355,Group_Delta,PROCESSING,401.49,127,Group_Beta,REJECTED,149.38,2529,Group_Delta,PENDING,419.28,1295,Group_Alpha,PENDING,116.91,1992,Group_Beta,APPROVED,338.75
2021-03-29,161.38,4268,Group_Delta,PENDING,258.24,4908,Group_Delta,REJECTED,32.04,509,Group_Beta,APPROVED,473.3,3353,Group_Beta,APPROVED,333.3,3452,Group_Alpha,PROCESSING,158.27,1064,Group_Gamma,APPROVED,246.13,4079,Group_Alpha,REJECTED,148.29
2021-03-30,251.64,4540,Group_Alpha,PROCESSING,46.66,2629,Group_Gamma,PENDING,181.15,829,Group_Beta,PROCESSING,186.83,2516,Group_Beta,REJECTED,366.37,3536,Group_Beta,REJECTED,384.67,1238,Group_Alpha,PENDING,311.06,1226,Group_Beta,APPROVED,379.78
2021-03-31,202.96,2410,Group_Gamma,PROCESSING,499.13,1544,Group_Delta,PROCESSING,299.66,3362,Group_Beta,APPROVED,76.62,1038,Group_Alpha,REJECTED,425.76,520,Group_Alpha,REJECTED,100.75,2378,Group_Beta,REJECTED,161.05,1764,Group_Gamma,PROCESSING,284.67
2021-04-01,186.19,32,Group_Beta,APPROVED,389.66,2209,Group_Alpha,PENDING,103.65,3135,Group_Gamma,PENDING,373.92,946,Group_Beta,PENDING,418.91,1861,Group_Delta,PROCESSING,149.32,907,Group_Beta,REJECTED,469.43,4159,Group_Alpha,REJECTED,341.59
2021-04-02,130.41,361,Group_Alpha,REJECTED,214.04,1642,Group_Beta,PENDING,9.02,1607,Group_Delta,PENDING,356.51,703,Group_Delta,PROCESSING,324.8,3941,Group_Gamma,APPROVED,423.22,4817,Group_Gamma,APPROVED,61.09,2484,Group_Alpha,PROCESSING,367.98
2021-04-03,196.34,737,Group_Delta,PROCESSING,177.66,4356,Group_Gamma,REJECTED,384.74,3015,Group_Delta,APPROVED,196.52,3924,Group_Delta,REJECTED,458.78,3958,Group_Delta,APPROVED,207.6,776,Group_Alpha,APPROVED,353.77,4267,Group_Delta,APPROVED,351.49
2021-04-04,141.42,2927,Group_Alpha,PENDING,448.1,3274,Group_Gamma,PENDING,477.71,3109,Group_Gamma,APPROVED,417.99,2184,Group_Alpha,PROCESSING,396.19,3062,Group_Alpha,REJECTED,189.86,1007,Group_Gamma,REJECTED,338.86,239,Group_Beta,PENDING,232.83
2021-04-05,25.33,958,Group_Alpha,PROCESSING,413.0,1911,Group_Delta,REJECTED,245.23,2822,Group_Alpha,PROCESSING,174.0,1383,Group_Beta,PENDING,67.31,3157,Group_Beta,REJECTED,29.15,2547,Group_Beta,PENDING,166.49,2628,Group_Gamma,PENDING,475.57
2021-04-06,103.35,1011,Group_Gamma,APPROVED,266.69,3471,Group_Beta,APPROVED,155.83,3709,Group_Delta,REJECTED,31.88,1101,Group_Beta,REJECTED,34.28,4789,Group_Alpha,REJECTED,313.69,2085,Group_Beta,PROCESSING,165.49,4000,Group_Alpha,PENDING,393.61
2021-04-07,44.44,2717,Group_Beta,PROCESSING,264.84,1036,Group_Delta,REJECTED,288.24,4215,Group_Gamma,REJECTED,332.38,3003,Group_Beta,REJECTED,401.0,3182,Group_Gamma,REJECTED,129.85,995,Group_Alpha,PENDING,20.67,3853,Group_Delta,PENDING,291.18
2021-04-08,181.91,2902,Group_Alpha,APPROVED,393.79,106,Group_Delta,REJECTED,322.28,3513,Group_Delta,REJECTED,5.38,820,Group_Alpha,PROCESSING,40.99,4448,Group_Alpha,REJECTED,377.18,195,Group_Alpha,PROCESSING,42.98,3353,Group_Beta,REJECTED,291.68
2021-04-09,12.1,1655,Group_Gamma,REJECTED,82.3,854,Group_Alpha,REJECTED,427.06,1108,Group_Alpha,PROCESSING,107.71,2401,Group_Gamma,APPROVED,157.79,2908,Group_Alpha,APPROVED,240.58,4841,Group_Delta,APPROVED,387.0,136,Group_Alpha,PENDING,298.61
2021-04-10,65.79,4310,Group_Alpha,REJECTED,359.49,1302,Group_Delta,APPROVED,227.88,2658,Group_Alpha,REJECTED,266.45,3057,Group_Delta,PENDING,186.82,1163,Group_Alpha,APPROVED,149.59,1810,Group_Delta,PENDING,154.13,1028,Group_Alpha,REJECTED,236.43
2021-04-11,96.59,4533,Group_Beta,PENDING,497.75,4992,Group_Delta,PENDING,379.28,2038,Group_Gamma,PENDING,398.22,3728,Group_Gamma,PROCESSING,394.34,817,Group_Gamma,PROCESSING,187.82,2998,Group_Alpha,PENDING,331.21,3436,Group_Gamma,PROCESSING,379.52
2021-04-12,23.21,2046,Group_Beta,APPROVED,443.06,4595,Group_Delta,APPROVED,36.78,3033,Group_Delta,PROCESSING,473.55,4222,Group_Alpha,APPROVED,420.53,3752,Group_Gamma,APPROVED,167.48,1847,Group_Alpha,PENDING,26.19,4458,Group_Beta,APPROVED,406.88
2021-04-13,251.05,4934,Group_Gamma,PROCESSING,140.27,279,Group_Alpha,PENDING,46.0,2912,Group_Gamma,REJECTED,11.38,4169,Group_Delta,PENDING,402.88,2274,Group_Delta,APPROVED,398.98,2534,Group_Alpha,REJECTED,122.45,4710,Group_Delta,PROCESSING,30.45
2021-04-14,47.12,1933,Group_Delta,PROCESSING,366.65,3694,Group_Alpha,PENDING,246.3,3761,Group_Beta,APPROVED,461.19,2334,Group_Gamma,REJECTED,50.38,2618,Group_Alpha,APPROVED,108.44,199,Group_Gamma,PENDING,454.93,1121,Group_Gamma,REJECTED,228.55
2021-04-15,195.11,4804,Group_Beta,REJECTED,137.56,1235,Group_Alpha,PENDING,300.4,2315,Group_Delta,PENDING,428.24,465,Group_Beta,PENDING,226.51,645,Group_Alpha,APPROVED,151.15,4859,Group_Gamma,PENDING,78.79,320,Group_Beta,PROCESSING,389.66
2021-04-16,357.79,4966,Group_Beta,APPROVED,212.74,2361,Group_Gamma,PROCESSING,34.02,4231,Group_Alpha,PROCESSING,316.69,868,Group_Beta,PROCESSING,362.71,4863,Group_Alpha,PENDING,171.6,4207,Group_Alpha,REJECTED,170.62,551,Group_Delta,REJECTED,112.06
